Order_ID,Date,Time,Restaurant_Name,Food_Item,Order_Amount,Discount_Percentage,Final_Amount,Delivery_Time_Minutes,Payment_Method,Delivery_Status
ZOM4155C5F7,09-04-2026,05:08,McDonald's,Fries,254.12,7,236.33,34,Credit Card,Cancelled
ZOM0A534161,21-04-2026,16:48,Subway,Coffee,603.72,9,549.39,59,UPI,Delivered
ZOMA77D1CB7,22-04-2026,22:04,McDonald's,Pizza,656.64,34,433.38,46,UPI,Delivered
ZOMC6DC3E3F,29-04-2026,15:31,KFC,Pizza,1056.11,31,728.72,54,Credit Card,Delivered
ZOM4AC74670,23-04-2026,09:40,Domino's,Noodles,1430.84,25,1073.13,27,Debit Card,Delivered
ZOMC8509C7C,02-04-2026,09:02,Subway,Pizza,455.8,11,405.66,33,Credit Card,Delivered
ZOM89CBF93A,04-04-2026,05:04,Biryani House,Pasta,734.05,21,579.9,56,Credit Card,Delivered
ZOMCC8DC5A1,13-04-2026,02:17,McDonald's,Biryani,585.22,2,573.52,53,UPI,Cancelled
ZOM70E3D7CD,08-04-2026,02:58,Barbeque Nation,Coffee,340.06,27,248.24,42,Debit Card,Cancelled
ZOM257CA6AE,12-04-2026,12:18,Barbeque Nation,Pasta,671.15,39,409.4,39,Cash,Delivered
ZOMB1219B7A,25-04-2026,04:02,McDonald's,Coffee,904.68,33,606.14,47,Credit Card,Delivered
ZOM4C66517E,03-04-2026,18:57,Domino's,Ice Cream,918.56,38,569.51,45,UPI,Delivered
ZOM1AF7E32D,25-04-2026,09:24,Cafe Coffee Day,Pizza,275.98,32,187.67,65,Cash,Cancelled
ZOM2A52EA7A,23-04-2026,07:56,Biryani House,Noodles,977.59,17,811.4,49,Cash,Delivered
ZOM0AFD5373,10-04-2026,22:50,Pizza Hut,Pizza,655.6,10,590.04,47,Wallet,Delayed
ZOM00FC35CE,06-04-2026,07:09,KFC,Paneer Tikka,1187.89,40,712.73,41,Wallet,Cancelled
ZOM64395030,28-04-2026,20:46,Cafe Coffee Day,Pasta,541.12,28,389.61,24,Cash,Cancelled
ZOM8A16537F,06-04-2026,08:55,Haldiram's,Biryani,1339.32,10,1205.39,56,UPI,Delivered
ZOM876C8138,08-04-2026,04:19,McDonald's,Ice Cream,1428.49,25,1071.37,40,Wallet,Delayed
ZOMBC565AB6,10-04-2026,12:01,Burger King,Noodles,613.46,37,386.48,31,Credit Card,Delivered
ZOMC3F878A0,30-04-2026,11:46,Pizza Hut,Ice Cream,1089.21,39,664.42,25,Debit Card,Delivered
ZOM84FC32E4,30-04-2026,13:47,Subway,Pasta,924.54,12,813.6,55,Wallet,Delayed
ZOM63677F4E,25-04-2026,02:09,Domino's,Biryani,1175.5,35,764.08,35,Debit Card,Delivered
ZOM85C5157B,03-04-2026,19:28,Domino's,Sandwich,492.82,27,359.76,61,Credit Card,Delivered
ZOM7DC0621B,10-04-2026,04:17,Biryani House,Fries,269.81,9,245.53,39,Cash,Cancelled
ZOMF9480FC5,03-04-2026,12:03,KFC,Pizza,473.81,19,383.79,61,UPI,Cancelled
ZOM322C4F36,06-04-2026,09:29,Domino's,Fries,1361.69,24,1034.88,64,Cash,Delivered
ZOMBD99813D,27-04-2026,06:39,KFC,Noodles,1090.32,33,730.51,33,Debit Card,Cancelled
ZOM675AB50C,13-04-2026,23:38,Cafe Coffee Day,Noodles,1199.4,31,827.59,65,Cash,Cancelled
ZOMD82ABD54,25-04-2026,23:11,Cafe Coffee Day,Ice Cream,1354.5,10,1219.05,34,UPI,Delivered
ZOMC15D22F3,28-04-2026,17:42,McDonald's,Biryani,798.36,26,590.79,63,Wallet,Delivered
ZOMBB330DA9,14-04-2026,03:10,Haldiram's,Ice Cream,505.83,37,318.67,44,Debit Card,Delayed
ZOMF7171B59,19-04-2026,19:54,McDonald's,Paneer Tikka,515.47,32,350.52,34,UPI,Cancelled
ZOM7645993F,23-04-2026,17:07,Pizza Hut,Coffee,364.96,29,259.12,20,UPI,Cancelled
ZOMB4ED815E,30-04-2026,01:35,Burger King,Fries,707.04,12,622.2,65,Wallet,Cancelled
ZOMCEEC7BC1,17-04-2026,08:33,Burger King,Sandwich,218.98,24,166.42,44,UPI,Cancelled
ZOM9C5F790D,12-04-2026,12:39,Biryani House,Fries,388.04,34,256.11,19,Cash,Delivered
ZOMAF9A4DFB,11-04-2026,08:07,Barbeque Nation,Pizza,609.67,8,560.9,61,Debit Card,Delayed
ZOM8BB2F6C3,14-04-2026,09:29,McDonald's,Coffee,1177.43,0,1177.43,52,Debit Card,Delivered
ZOMBAE1AEED,30-04-2026,00:56,KFC,Coffee,1147.96,15,975.77,23,Debit Card,Delivered
ZOMCF9D0EB5,13-04-2026,11:49,McDonald's,Pasta,456.88,35,296.97,66,Debit Card,Delayed
ZOMF9C51665,19-04-2026,10:24,Pizza Hut,Sandwich,1071.58,12,942.99,70,Cash,Cancelled
ZOM0E49DE37,21-04-2026,02:10,Subway,Fries,931.97,1,922.65,49,Wallet,Cancelled
ZOMCBE8B9D6,08-04-2026,22:35,Pizza Hut,Biryani,608.55,38,377.3,33,UPI,Cancelled
ZOM7E7F2F53,28-04-2026,01:03,McDonald's,Pizza,503.02,20,402.42,61,Debit Card,Delayed
ZOMCC740AA6,13-04-2026,13:00,Domino's,Paneer Tikka,635.29,32,432,35,Wallet,Delivered
ZOM20253F95,21-04-2026,08:13,McDonald's,Fries,919.28,32,625.11,48,Wallet,Delivered
ZOMBD32C005,06-04-2026,04:23,Burger King,Burger,1260.62,3,1222.8,21,Debit Card,Delayed
ZOMFC41893E,24-04-2026,12:25,Burger King,Ice Cream,1459.82,2,1430.62,53,Cash,Delayed
ZOMAD825DDB,29-04-2026,02:16,Biryani House,Fries,968.09,38,600.22,42,Wallet,Delayed
ZOM97292466,28-04-2026,03:52,McDonald's,Fries,1104.95,35,718.22,31,Wallet,Delayed
ZOMFAA6F4AC,07-04-2026,12:51,Pizza Hut,Pasta,239.68,4,230.09,50,Cash,Delivered
ZOM357CC129,13-04-2026,12:48,Subway,Paneer Tikka,1002.28,19,811.85,27,Credit Card,Cancelled
ZOME0AA5774,23-04-2026,09:14,Burger King,Coffee,192.38,18,157.75,44,Wallet,Delayed
ZOM59FFA3E2,25-04-2026,08:51,Biryani House,Burger,590.81,25,443.11,21,Credit Card,Cancelled
ZOM29B147D5,13-04-2026,17:41,Domino's,Paneer Tikka,226.42,26,167.55,39,Credit Card,Delayed
ZOMA11E6A58,02-04-2026,11:28,Biryani House,Pizza,825.72,27,602.78,63,UPI,Cancelled
ZOM0C0E7138,30-04-2026,17:10,Biryani House,Burger,1052.96,39,642.31,70,Credit Card,Delayed
ZOM1492C0BE,21-04-2026,15:14,Barbeque Nation,Pizza,143.53,18,117.69,24,Debit Card,Delayed
ZOMEBF79854,16-04-2026,23:45,KFC,Pizza,1085.82,31,749.22,22,Wallet,Delayed
ZOM36F42D08,14-04-2026,19:50,Biryani House,Fries,1318.36,19,1067.87,65,Cash,Delivered
ZOM0F544F31,16-04-2026,09:55,Pizza Hut,Ice Cream,633.2,25,474.9,52,Wallet,Delayed
ZOM2E923322,09-04-2026,06:51,Subway,Sandwich,883.11,35,574.02,68,Cash,Delayed
ZOM7A8386A4,18-04-2026,00:42,Subway,Burger,660.63,33,442.62,67,Credit Card,Cancelled
ZOM1887D6A6,15-04-2026,18:22,KFC,Ice Cream,1497.99,29,1063.57,70,UPI,Cancelled
ZOMFA5A9F6D,21-04-2026,13:45,Cafe Coffee Day,Biryani,743.74,38,461.12,48,UPI,Cancelled
ZOMDD2C9B54,30-04-2026,13:05,Burger King,Pasta,379.59,1,375.79,69,Cash,Cancelled
ZOM1409729C,28-04-2026,12:13,Biryani House,Paneer Tikka,940.87,5,893.83,33,Wallet,Cancelled
ZOM0EC702F2,07-04-2026,18:28,Biryani House,Fries,662.71,29,470.52,52,Debit Card,Cancelled
ZOMD0108339,28-04-2026,15:06,Cafe Coffee Day,Fries,855.84,5,813.05,29,Credit Card,Delivered
ZOMB10C7CC2,19-04-2026,13:06,Haldiram's,Noodles,1480,36,947.2,64,Credit Card,Delivered
ZOM904640EA,03-04-2026,15:20,Subway,Sandwich,698.46,13,607.66,18,Debit Card,Delivered
ZOM18EEEF99,05-04-2026,03:02,Burger King,Coffee,931.89,24,708.24,54,Debit Card,Delayed
ZOM2DC3AEED,14-04-2026,15:10,Barbeque Nation,Pasta,1185.15,29,841.46,28,Cash,Delivered
ZOMC1D5B63A,13-04-2026,06:31,Biryani House,Ice Cream,395.24,36,252.95,26,Credit Card,Delivered
ZOMCD371A0D,14-04-2026,18:32,Domino's,Pizza,1425.09,8,1311.08,42,Debit Card,Delayed
ZOM10FAC376,23-04-2026,19:28,McDonald's,Fries,337.97,29,239.96,42,Wallet,Delivered
ZOM3E87100A,21-04-2026,09:46,McDonald's,Biryani,1104.66,0,1104.66,54,Wallet,Delivered
ZOMF8D124ED,22-04-2026,18:47,Subway,Burger,1181.16,22,921.3,65,Debit Card,Cancelled
ZOM713C97AB,13-04-2026,00:31,Domino's,Pizza,1066.45,22,831.83,42,Debit Card,Cancelled
ZOMF14ED531,30-04-2026,05:35,Domino's,Pizza,577.65,12,508.33,31,Credit Card,Cancelled
ZOM2E7AB6E9,16-04-2026,22:41,Barbeque Nation,Fries,822.71,25,617.03,54,Cash,Delivered
ZOMAB7C3FD5,05-04-2026,04:55,Domino's,Coffee,1139.97,3,1105.77,65,Credit Card,Delayed
ZOM356397B0,22-04-2026,19:57,Subway,Burger,780.08,28,561.66,34,Credit Card,Delivered
ZOM523ADC25,21-04-2026,01:05,KFC,Sandwich,820.49,0,820.49,24,UPI,Delayed
ZOM43AB2E09,13-04-2026,23:59,McDonald's,Noodles,878.24,11,781.63,16,Credit Card,Delayed
ZOM89D849E0,14-04-2026,13:33,Barbeque Nation,Burger,1492.19,1,1477.27,66,Debit Card,Delayed
ZOM8FBB7AEE,13-04-2026,04:07,Cafe Coffee Day,Burger,231.19,27,168.77,24,Cash,Delivered
ZOM9626D732,09-04-2026,12:44,Biryani House,Fries,593.29,14,510.23,53,Wallet,Delayed
ZOMEED0B403,01-04-2026,23:47,Biryani House,Coffee,1050.6,6,987.56,37,Wallet,Delayed
ZOMA600DDAC,04-04-2026,07:27,Burger King,Biryani,1221.96,10,1099.76,70,UPI,Delayed
ZOMDBF2AE3E,13-04-2026,02:43,KFC,Pizza,158.05,6,148.57,60,Credit Card,Delivered
ZOMC20083C8,28-04-2026,18:59,Haldiram's,Paneer Tikka,645.71,15,548.85,31,Debit Card,Delayed
ZOMCE30BF40,07-04-2026,09:33,Biryani House,Pizza,874.97,17,726.23,63,Wallet,Delivered
ZOM4B5492FE,09-04-2026,22:28,Haldiram's,Sandwich,536.74,29,381.09,28,Credit Card,Cancelled
ZOM9803C606,10-04-2026,03:42,Biryani House,Coffee,1460.04,23,1124.23,69,Debit Card,Delivered
ZOM173796AF,27-04-2026,19:25,Burger King,Pasta,376.44,14,323.74,52,Cash,Delayed
ZOMA8FFF795,12-04-2026,00:07,Cafe Coffee Day,Coffee,1385.44,37,872.83,20,UPI,Delivered
ZOMC85D470D,05-04-2026,03:25,Domino's,Ice Cream,588.75,32,400.35,44,Cash,Cancelled
ZOM40F92F00,22-04-2026,15:43,McDonald's,Burger,166.77,21,131.75,54,Cash,Delayed
ZOMB3A9633F,18-04-2026,06:59,Domino's,Sandwich,1057.75,38,655.8,36,Wallet,Delivered
ZOMEF86C6AE,13-04-2026,21:57,Haldiram's,Burger,768.76,11,684.2,53,Cash,Delivered
ZOM970DBC67,09-04-2026,04:49,Barbeque Nation,Fries,1479.51,5,1405.53,52,UPI,Cancelled
ZOMB0BFB7B7,06-04-2026,15:14,Cafe Coffee Day,Coffee,273.26,35,177.62,37,Debit Card,Cancelled
ZOM743DF973,30-04-2026,05:11,Barbeque Nation,Coffee,498.96,10,449.06,36,UPI,Delayed
ZOM0D1D6EC8,08-04-2026,16:19,Haldiram's,Fries,292.31,6,274.77,66,Wallet,Delayed
ZOM4EB8DAE9,21-04-2026,22:11,Haldiram's,Biryani,340.26,16,285.82,59,Credit Card,Cancelled
ZOMD8BAC333,26-04-2026,08:01,Biryani House,Burger,1109.53,25,832.15,69,Credit Card,Delayed
ZOMD3236A9F,21-04-2026,05:44,Haldiram's,Noodles,296.58,3,287.68,67,Debit Card,Delayed
ZOM67F72DEE,22-04-2026,08:52,Barbeque Nation,Pasta,865.73,4,831.1,62,Wallet,Delivered
ZOM80D7CB2B,12-04-2026,10:44,KFC,Biryani,931.44,18,763.78,66,UPI,Delivered
ZOM9CAC1CFB,23-04-2026,15:10,Domino's,Fries,505.49,24,384.17,19,Wallet,Delivered
ZOMAF98A096,02-04-2026,16:40,McDonald's,Noodles,172.8,26,127.87,47,UPI,Delayed
ZOM8808B569,16-04-2026,03:12,Subway,Noodles,589.39,33,394.89,70,Cash,Delivered
ZOMA6C95D82,09-04-2026,04:57,Cafe Coffee Day,Pizza,202.12,22,157.65,62,Cash,Cancelled
ZOMEE479F80,12-04-2026,18:49,Pizza Hut,Noodles,636.18,11,566.2,16,Debit Card,Delayed
ZOM376018CF,06-04-2026,15:53,Burger King,Paneer Tikka,1022.71,36,654.53,15,Credit Card,Delayed
ZOMA7A0E798,14-04-2026,23:36,Barbeque Nation,Burger,1435.31,39,875.54,68,UPI,Delayed
ZOM339D7386,15-04-2026,04:58,Cafe Coffee Day,Pizza,238.57,14,205.17,26,Debit Card,Delayed
ZOM340B0389,03-04-2026,12:31,Burger King,Noodles,247.45,30,173.21,18,Cash,Delivered
ZOMF20BDE82,24-04-2026,09:05,Biryani House,Biryani,172.24,10,155.02,21,UPI,Delayed
ZOM56870947,07-04-2026,00:35,Domino's,Paneer Tikka,404.97,11,360.42,20,Credit Card,Delayed
ZOME7A6B020,08-04-2026,20:07,Barbeque Nation,Sandwich,1275.38,15,1084.07,68,UPI,Cancelled
ZOM58A9DAF5,26-04-2026,07:05,Haldiram's,Biryani,1054.7,33,706.65,29,UPI,Cancelled
ZOM4BE846FA,27-04-2026,07:05,Burger King,Paneer Tikka,437.9,29,310.91,49,Wallet,Cancelled
ZOM123C543E,27-04-2026,05:33,McDonald's,Pasta,741.59,29,526.53,62,UPI,Cancelled
ZOM13537280,05-04-2026,07:32,Barbeque Nation,Pizza,767.26,25,575.44,62,Wallet,Delivered
ZOM92518882,01-04-2026,23:30,Haldiram's,Coffee,1242.48,29,882.16,33,Cash,Delayed
ZOMDC662134,15-04-2026,14:47,Barbeque Nation,Fries,167.53,29,118.95,24,Credit Card,Delivered
ZOM0F229F34,27-04-2026,18:39,Barbeque Nation,Fries,1482.3,12,1304.42,69,Credit Card,Delivered
ZOMC547B1DA,08-04-2026,03:55,Subway,Sandwich,1106.76,40,664.06,49,Credit Card,Delayed
ZOM20A0348C,04-04-2026,18:22,KFC,Pasta,468.79,10,421.91,31,Credit Card,Delivered
ZOM26461978,06-04-2026,11:45,Pizza Hut,Fries,887.84,32,603.73,19,UPI,Delayed
ZOM2E0D474B,17-04-2026,19:09,Cafe Coffee Day,Burger,994.1,6,934.45,15,Wallet,Delayed
ZOME39E5985,15-04-2026,08:34,Pizza Hut,Paneer Tikka,568.64,5,540.21,68,Wallet,Cancelled
ZOM86E81012,10-04-2026,21:52,Barbeque Nation,Noodles,667.72,0,667.72,58,Cash,Cancelled
ZOM596C717D,09-04-2026,15:55,Pizza Hut,Pasta,804.35,31,555,47,Wallet,Delivered
ZOMF00DD5CF,24-04-2026,14:50,Pizza Hut,Pasta,720.13,14,619.31,23,Credit Card,Cancelled
ZOM4DACA6AC,17-04-2026,02:51,Domino's,Burger,1284.28,7,1194.38,65,Debit Card,Delivered
ZOMD8A856C1,04-04-2026,19:33,Subway,Sandwich,905.42,30,633.79,41,Wallet,Delivered
ZOMFDBCEED2,03-04-2026,13:35,McDonald's,Coffee,1075.53,22,838.91,33,Wallet,Delivered
ZOM8CCB5157,23-04-2026,19:01,Subway,Sandwich,801.02,40,480.61,36,UPI,Delayed
ZOM5113524D,23-04-2026,12:18,KFC,Pizza,1267.92,11,1128.45,39,Debit Card,Delivered
ZOM58491EAB,28-04-2026,19:00,Barbeque Nation,Sandwich,278.15,17,230.86,25,Credit Card,Delivered
ZOM6AEE6A84,09-04-2026,13:53,McDonald's,Paneer Tikka,1384.42,29,982.94,28,UPI,Cancelled
ZOMBA23C64D,23-04-2026,20:51,KFC,Paneer Tikka,529.09,31,365.07,16,Wallet,Cancelled
ZOMB337AA5B,12-04-2026,06:21,Barbeque Nation,Pasta,856.19,36,547.96,25,Credit Card,Delivered
ZOMCE0D2268,11-04-2026,21:38,McDonald's,Pasta,1400.37,23,1078.28,27,Cash,Delivered
ZOMAC15BC00,29-04-2026,22:59,Pizza Hut,Sandwich,683.69,38,423.89,27,Cash,Delivered
ZOM3F04EA29,06-04-2026,08:26,Pizza Hut,Burger,902.4,22,703.87,41,Wallet,Cancelled
ZOMF18D2BCE,18-04-2026,16:50,Cafe Coffee Day,Noodles,389.29,31,268.61,65,Cash,Delivered
ZOMDA057F0B,10-04-2026,07:59,McDonald's,Ice Cream,896.45,31,618.55,47,Wallet,Delayed
ZOM7B371A13,09-04-2026,04:29,Haldiram's,Coffee,1287.16,24,978.24,35,Debit Card,Cancelled
ZOM65D77DDE,30-04-2026,11:23,Burger King,Ice Cream,1132.64,38,702.24,31,UPI,Delivered
ZOMFDB19FBE,09-04-2026,15:27,Subway,Fries,1411.01,25,1058.26,59,Credit Card,Cancelled
ZOM10C3F1BB,01-04-2026,13:25,Haldiram's,Sandwich,834.5,38,517.39,24,Credit Card,Delivered
ZOMF53DF045,06-04-2026,16:12,Domino's,Ice Cream,667.7,14,574.22,16,UPI,Delivered
ZOMF45B0A50,21-04-2026,21:53,McDonald's,Pasta,866.45,11,771.14,51,Wallet,Delayed
ZOMC551C48C,07-04-2026,23:01,Domino's,Fries,1389.91,2,1362.11,42,Credit Card,Cancelled
ZOM1B289F94,29-04-2026,05:42,McDonald's,Coffee,400.06,27,292.04,61,UPI,Delivered
ZOM7C52FE6B,18-04-2026,13:04,Biryani House,Sandwich,922.57,15,784.18,18,Debit Card,Delayed
ZOM2542AD1B,11-04-2026,17:02,McDonald's,Ice Cream,1199.13,23,923.33,67,Credit Card,Delivered
ZOM9429B060,10-04-2026,20:31,Pizza Hut,Pizza,1373.49,15,1167.47,30,UPI,Delayed
ZOMC4E21BDA,26-04-2026,16:19,McDonald's,Coffee,930.32,18,762.86,29,Cash,Delivered
ZOMCF442790,17-04-2026,10:22,KFC,Coffee,680.84,14,585.52,41,UPI,Delivered
ZOMF5DEEDBA,08-04-2026,10:09,Cafe Coffee Day,Paneer Tikka,1322.62,5,1256.49,57,Cash,Delivered
ZOM4DB3797C,04-04-2026,17:11,McDonald's,Pasta,1441.82,36,922.76,16,Credit Card,Delivered
ZOM2ADAFA84,01-04-2026,04:29,Pizza Hut,Ice Cream,238.51,1,236.12,20,Credit Card,Cancelled
ZOME09BC160,28-04-2026,20:36,Pizza Hut,Coffee,699.12,3,678.15,23,Cash,Delivered
ZOMF0A2CC4B,02-04-2026,18:16,Biryani House,Ice Cream,753.01,28,542.17,48,Credit Card,Delayed
ZOM6B34CA04,09-04-2026,06:16,Subway,Fries,1211.72,24,920.91,47,Cash,Delayed
ZOM3A081447,11-04-2026,08:25,KFC,Pasta,1278.52,30,894.96,29,UPI,Delivered
ZOM8EC3E7F1,08-04-2026,23:00,Biryani House,Coffee,495.93,6,466.17,66,Cash,Delivered
ZOM2B0FC68E,10-04-2026,20:11,McDonald's,Biryani,625.04,2,612.54,55,Wallet,Delayed
ZOM71B6A432,26-04-2026,02:37,McDonald's,Burger,517.61,0,517.61,23,Wallet,Cancelled
ZOME3F9A852,05-04-2026,01:31,McDonald's,Ice Cream,1036.02,32,704.49,46,Credit Card,Delivered
ZOM55631E96,10-04-2026,12:22,KFC,Noodles,694.22,26,513.72,17,Debit Card,Delivered
ZOMC418377E,21-04-2026,08:49,Cafe Coffee Day,Pasta,1072.58,40,643.55,63,Debit Card,Delayed
ZOM3709758B,12-04-2026,02:16,Pizza Hut,Fries,445.69,15,378.84,62,Credit Card,Cancelled
ZOM6976996E,24-04-2026,05:08,Subway,Noodles,330.24,34,217.96,63,Debit Card,Cancelled
ZOM4E762DAA,02-04-2026,01:39,Domino's,Paneer Tikka,792,36,506.88,20,Cash,Cancelled
ZOMEE45CFDB,04-04-2026,19:14,Pizza Hut,Burger,635.46,6,597.33,34,UPI,Delayed
ZOM72FAE91F,26-04-2026,11:39,Domino's,Pizza,1258.46,19,1019.35,34,Wallet,Delayed
ZOMBDC4F8A4,26-04-2026,12:21,Subway,Coffee,719.93,35,467.95,51,Credit Card,Cancelled
ZOM9A45E4EE,22-04-2026,08:38,Haldiram's,Noodles,1304.92,24,991.74,44,Credit Card,Cancelled
ZOM71312270,14-04-2026,02:10,Domino's,Burger,459.37,1,454.78,63,Credit Card,Delivered
ZOMC100029F,06-04-2026,19:01,McDonald's,Fries,1337.6,1,1324.22,16,Debit Card,Cancelled
ZOM9D34C33A,06-04-2026,18:45,Domino's,Burger,1238.28,10,1114.45,24,UPI,Cancelled
ZOMC936EBF3,05-04-2026,05:02,Subway,Biryani,937.1,14,805.91,26,UPI,Delayed
ZOMC1BAA3CA,30-04-2026,04:19,Haldiram's,Ice Cream,1451.63,5,1379.05,56,Credit Card,Cancelled
ZOM7A10A398,15-04-2026,23:32,McDonald's,Pasta,775,18,635.5,43,Cash,Delivered
ZOM3CAC68CA,02-04-2026,22:44,Cafe Coffee Day,Burger,750.61,20,600.49,55,Cash,Cancelled
ZOM7045E645,24-04-2026,02:32,Haldiram's,Noodles,733.6,16,616.22,47,Wallet,Cancelled
ZOMF8516A5B,07-04-2026,23:55,Burger King,Fries,1319.68,23,1016.15,49,Credit Card,Delivered
ZOMC391AB27,26-04-2026,10:20,Haldiram's,Fries,996.86,39,608.08,22,Credit Card,Cancelled
ZOM786B2A5B,04-04-2026,09:15,Subway,Pasta,700.99,3,679.96,50,Debit Card,Delivered
ZOM5BDEBDD5,29-04-2026,09:15,Barbeque Nation,Sandwich,123.14,34,81.27,50,Debit Card,Delayed
ZOM748FDDC9,02-04-2026,13:54,Subway,Sandwich,483.14,7,449.32,62,Cash,Cancelled
ZOMB2814373,24-04-2026,22:03,Haldiram's,Pasta,903.53,24,686.68,30,Debit Card,Cancelled
ZOM832DD460,23-04-2026,15:36,Pizza Hut,Fries,1062.41,6,998.67,16,Wallet,Delayed
ZOME4DFE8F0,01-04-2026,13:12,Subway,Fries,910.48,33,610.02,32,Credit Card,Delivered
ZOMB446AF50,21-04-2026,10:57,Haldiram's,Coffee,1094.97,11,974.52,37,Cash,Cancelled
ZOM2027C0F1,02-04-2026,08:30,Domino's,Paneer Tikka,687.06,32,467.2,50,Credit Card,Cancelled
ZOM57BC2939,18-04-2026,07:58,McDonald's,Ice Cream,551.72,22,430.34,30,Credit Card,Cancelled
ZOMEB960DED,01-04-2026,05:29,Cafe Coffee Day,Pizza,620.11,16,520.89,22,Credit Card,Delivered
ZOMB1E11AC4,29-04-2026,18:21,KFC,Coffee,148.38,40,89.03,51,Cash,Cancelled
ZOME68EED22,18-04-2026,07:19,McDonald's,Pizza,169,6,158.86,32,Credit Card,Cancelled
ZOMEB6C023C,25-04-2026,18:33,Subway,Coffee,176.84,40,106.1,16,Debit Card,Cancelled
ZOM8339DE04,07-04-2026,09:40,Haldiram's,Coffee,919.86,1,910.66,41,Debit Card,Delivered
ZOM03596A58,10-04-2026,19:07,Pizza Hut,Fries,693.05,3,672.26,46,Debit Card,Delivered
ZOMF41BBABE,28-04-2026,23:36,Pizza Hut,Sandwich,175.1,22,136.58,27,Debit Card,Delivered
ZOM479F3553,26-04-2026,07:12,KFC,Burger,231.26,40,138.76,59,Cash,Delayed
ZOMC5752213,03-04-2026,22:02,Domino's,Pasta,886.33,7,824.29,49,Debit Card,Cancelled
ZOM22690F2B,07-04-2026,23:58,Cafe Coffee Day,Noodles,876.41,2,858.88,65,Wallet,Delayed
ZOM7914E829,26-04-2026,16:06,Barbeque Nation,Noodles,1305.23,25,978.92,15,Debit Card,Cancelled
ZOM75ED080B,14-04-2026,16:42,KFC,Burger,819.74,12,721.37,42,Credit Card,Delivered
ZOMCA4ABAEF,20-04-2026,17:13,McDonald's,Biryani,430.72,34,284.28,46,Cash,Cancelled
ZOM47AAF09F,20-04-2026,23:02,Domino's,Fries,269.15,17,223.39,34,Cash,Delayed
ZOM05440715,08-04-2026,08:24,Haldiram's,Ice Cream,1449.02,33,970.84,31,Debit Card,Delayed
ZOMFE466F3E,08-04-2026,16:56,Pizza Hut,Pasta,509,37,320.67,69,Debit Card,Delivered
ZOM933F01B3,12-04-2026,23:33,KFC,Fries,137.51,21,108.63,48,Credit Card,Delayed
ZOMC76ADCB5,14-04-2026,04:55,Burger King,Pasta,144.44,13,125.66,17,Cash,Delivered
ZOM1DA88687,04-04-2026,23:38,Biryani House,Pizza,307.26,34,202.79,69,UPI,Cancelled
ZOMD0646A65,08-04-2026,16:22,Pizza Hut,Fries,566.13,23,435.92,18,Credit Card,Delivered
ZOM84A24298,21-04-2026,17:05,Biryani House,Burger,1259.11,29,893.97,34,Cash,Cancelled
ZOMFC139C82,26-04-2026,13:08,Biryani House,Noodles,528.27,14,454.31,45,UPI,Cancelled
ZOMF68E5532,21-04-2026,22:05,Domino's,Pizza,239.81,32,163.07,55,Cash,Delayed
ZOMC15E0153,28-04-2026,12:57,KFC,Fries,500.24,6,470.23,57,Wallet,Cancelled
ZOM3B2DA778,09-04-2026,16:37,Subway,Biryani,615.59,25,461.69,38,Cash,Cancelled
ZOMBCD470C6,11-04-2026,23:13,Haldiram's,Burger,244.51,31,168.71,15,Credit Card,Delivered
ZOMEC183071,15-04-2026,05:22,KFC,Pasta,685.92,24,521.3,46,Cash,Cancelled
ZOMBE7584DC,07-04-2026,09:34,Haldiram's,Pizza,883.55,4,848.21,16,UPI,Delivered
ZOM0B9FE0C0,06-04-2026,08:11,Burger King,Noodles,150.61,4,144.59,44,Debit Card,Delivered
ZOM3FA180FB,13-04-2026,12:56,Pizza Hut,Noodles,303.33,37,191.1,49,Debit Card,Cancelled
ZOMCEE72E3A,10-04-2026,03:06,Subway,Ice Cream,298.48,32,202.97,33,Cash,Delivered
ZOMF45E93DA,16-04-2026,23:11,Subway,Biryani,1494.23,31,1031.02,19,Wallet,Cancelled
ZOM51774717,02-04-2026,21:47,Barbeque Nation,Paneer Tikka,1343.42,30,940.39,69,UPI,Delivered
ZOM387B90DF,14-04-2026,15:07,Biryani House,Ice Cream,722.6,40,433.56,33,Wallet,Delayed
ZOM7910B4CB,28-04-2026,16:40,Haldiram's,Burger,1153.73,36,738.39,55,Cash,Cancelled
ZOMF11502A1,28-04-2026,07:44,Cafe Coffee Day,Paneer Tikka,852.93,8,784.7,34,UPI,Cancelled
ZOMB7B80E62,12-04-2026,20:58,Haldiram's,Noodles,1209.46,0,1209.46,30,Cash,Delivered
ZOM90E0E5C5,29-04-2026,01:38,Domino's,Pasta,1392.81,30,974.97,69,Wallet,Delivered
ZOM9CECD881,23-04-2026,08:53,Barbeque Nation,Fries,354.51,37,223.34,62,Cash,Cancelled
ZOM7E3CCB27,02-04-2026,09:39,Subway,Sandwich,735.21,14,632.28,34,Debit Card,Delivered
ZOMF4716B31,26-04-2026,21:18,Subway,Paneer Tikka,648.46,30,453.92,42,Credit Card,Delayed
ZOM79867E07,04-04-2026,07:06,Pizza Hut,Biryani,234.64,4,225.25,68,Cash,Delayed
ZOM46A2507D,03-04-2026,20:33,Pizza Hut,Ice Cream,248.73,37,156.7,49,UPI,Delivered
ZOM8EFDFC9E,07-04-2026,13:51,Barbeque Nation,Coffee,1464.94,35,952.21,39,UPI,Delayed
